Radius(AU)       0.1050
ZetaH2[s^-1]   1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8400e-19  1.8399e-19  1.8399e-19  1.8399e-19  1.8399e-19  1.8399e-19  1.8399e-19  1.8399e-19  1.8399e-19  1.8398e-19  1.8397e-19  1.8395e-19  1.8391e-19  1.8384e-19  1.8370e-19  1.8345e-19  1.8298e-19  1.8214e-19  1.8061e-19  1.7785e-19  1.7278e-19  1.6346e-19  1.4915e-19  1.2891e-19  1.0663e-19  8.6998e-20  7.1756e-20  6.0331e-20  5.2216e-20 
Radius(AU)     339.8275
z(AU)          0.0000e+00  1.3900e-05  1.9322e-05  2.6859e-05  3.7335e-05  5.1897e-05  7.2139e-05  1.0028e-04  1.3939e-04  1.9376e-04  2.6933e-04  3.7438e-04  5.2040e-04  7.2338e-04  1.0055e-03  1.3977e-03  1.9429e-03  2.7007e-03  3.7541e-03  5.2184e-03  7.2538e-03  1.0083e-02  1.4016e-02  1.9483e-02  2.7082e-02  3.7645e-02  5.2328e-02  7.2738e-02  1.0111e-01  1.4055e-01  1.9536e-01  2.7156e-01  3.7749e-01  5.2472e-01  7.2939e-01  1.0139e+00  1.4093e+00  1.9590e+00  2.7231e+00  3.7853e+00  5.2617e+00  7.3140e+00  1.0167e+01  1.4132e+01  1.9644e+01  2.7307e+01  3.7957e+01  5.2762e+01  7.3342e+01  1.0195e+02 
ZetaH2[s^-1]   1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6280e-19  1.6279e-19  1.6279e-19  1.6279e-19  1.6278e-19  1.6277e-19  1.6274e-19  1.6268e-19  1.6258e-19  1.6238e-19  1.6202e-19  1.6136e-19  1.6016e-19  1.5798e-19  1.5396e-19  1.4655e-19  1.3496e-19  1.1829e-19  9.9420e-20  8.2303e-20  6.8693e-20  5.8288e-20  5.0803e-20 
Radius(AU)     349.5052
z(AU)          0.0000e+00  1.3908e-05  1.9344e-05  2.6905e-05  3.7420e-05  5.2046e-05  7.2387e-05  1.0068e-04  1.4003e-04  1.9476e-04  2.7088e-04  3.7674e-04  5.2399e-04  7.2879e-04  1.0136e-03  1.4098e-03  1.9608e-03  2.7272e-03  3.7930e-03  5.2755e-03  7.3374e-03  1.0205e-02  1.4194e-02  1.9741e-02  2.7457e-02  3.8188e-02  5.3113e-02  7.3872e-02  1.0274e-01  1.4290e-01  1.9875e-01  2.7643e-01  3.8447e-01  5.3474e-01  7.4374e-01  1.0344e+00  1.4387e+00  2.0010e+00  2.7831e+00  3.8708e+00  5.3837e+00  7.4879e+00  1.0414e+01  1.4485e+01  2.0146e+01  2.8020e+01  3.8971e+01  5.4203e+01  7.5387e+01  1.0485e+02 
ZetaH2[s^-1]   1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5258e-19  1.5257e-19  1.5257e-19  1.5255e-19  1.5253e-19  1.5248e-19  1.5239e-19  1.5222e-19  1.5191e-19  1.5133e-19  1.5027e-19  1.4835e-19  1.4478e-19  1.3820e-19  1.2783e-19  1.1279e-19  9.5527e-20  7.9646e-20  6.6875e-20  5.7021e-20  4.9887e-20 
Radius(AU)     359.4589
z(AU)          0.0000e+00  1.3916e-05  1.9367e-05  2.6951e-05  3.7506e-05  5.2195e-05  7.2637e-05  1.0108e-04  1.4067e-04  1.9576e-04  2.7243e-04  3.7913e-04  5.2761e-04  7.3424e-04  1.0218e-03  1.4220e-03  1.9789e-03  2.7539e-03  3.8324e-03  5.3333e-03  7.4220e-03  1.0329e-02  1.4374e-02  2.0003e-02  2.7837e-02  3.8739e-02  5.3911e-02  7.5024e-02  1.0441e-01  1.4530e-01  2.0220e-01  2.8139e-01  3.9159e-01  5.4495e-01  7.5837e-01  1.0554e+00  1.4687e+00  2.0439e+00  2.8444e+00  3.9583e+00  5.5085e+00  7.6659e+00  1.0668e+01  1.4846e+01  2.0661e+01  2.8752e+01  4.0012e+01  5.5683e+01  7.7490e+01  1.0784e+02 
ZetaH2[s^-1]   1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4265e-19  1.4264e-19  1.4263e-19  1.4261e-19  1.4257e-19  1.4249e-19  1.4234e-19  1.4207e-19  1.4156e-19  1.4063e-19  1.3894e-19  1.3579e-19  1.2998e-19  1.2073e-19  1.0722e-19  9.1491e-20  7.6818e-20  6.4886e-20  5.5599e-20  4.8832e-20 
Radius(AU)     369.6961
z(AU)          0.0000e+00  1.3924e-05  1.9389e-05  2.6998e-05  3.7592e-05  5.2345e-05  7.2887e-05  1.0149e-04  1.4132e-04  1.9678e-04  2.7400e-04  3.8152e-04  5.3125e-04  7.3973e-04  1.0300e-03  1.4342e-03  1.9971e-03  2.7808e-03  3.8721e-03  5.3916e-03  7.5075e-03  1.0454e-02  1.4556e-02  2.0268e-02  2.8223e-02  3.9298e-02  5.4720e-02  7.6194e-02  1.0609e-01  1.4773e-01  2.0570e-01  2.8643e-01  3.9884e-01  5.5535e-01  7.7329e-01  1.0768e+00  1.4993e+00  2.0877e+00  2.9070e+00  4.0478e+00  5.6363e+00  7.8482e+00  1.0928e+01  1.5217e+01  2.1188e+01  2.9503e+01  4.1081e+01  5.7203e+01  7.9651e+01  1.1091e+02 
ZetaH2[s^-1]   1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3302e-19  1.3301e-19  1.3300e-19  1.3298e-19  1.3295e-19  1.3288e-19  1.3275e-19  1.3252e-19  1.3208e-19  1.3126e-19  1.2977e-19  1.2701e-19  1.2189e-19  1.1367e-19  1.0158e-19  8.7320e-20  7.3824e-20  6.2727e-20  5.4017e-20  4.7629e-20 
Radius(AU)     380.2244
z(AU)          0.0000e+00  1.3932e-05  1.9411e-05  2.7044e-05  3.7679e-05  5.2495e-05  7.3138e-05  1.0190e-04  1.4197e-04  1.9779e-04  2.7557e-04  3.8394e-04  5.3491e-04  7.4526e-04  1.0383e-03  1.4466e-03  2.0155e-03  2.8080e-03  3.9122e-03  5.4507e-03  7.5941e-03  1.0580e-02  1.4741e-02  2.0537e-02  2.8613e-02  3.9865e-02  5.5541e-02  7.7382e-02  1.0781e-01  1.5021e-01  2.0927e-01  2.9156e-01  4.0622e-01  5.6595e-01  7.8851e-01  1.0986e+00  1.5306e+00  2.1324e+00  2.9710e+00  4.1393e+00  5.7670e+00  8.0347e+00  1.1194e+01  1.5596e+01  2.1729e+01  3.0274e+01  4.2178e+01  5.8764e+01  8.1872e+01  1.1407e+02 
ZetaH2[s^-1]   1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2372e-19  1.2371e-19  1.2371e-19  1.2369e-19  1.2366e-19  1.2360e-19  1.2349e-19  1.2329e-19  1.2290e-19  1.2220e-19  1.2089e-19  1.1847e-19  1.1398e-19  1.0672e-19  9.5938e-20  8.3058e-20  7.0698e-20  6.0423e-20  5.2293e-20  4.6293e-20 
Radius(AU)     391.0529
z(AU)          0.0000e+00  1.3940e-05  1.9433e-05  2.7091e-05  3.7765e-05  5.2646e-05  7.3390e-05  1.0231e-04  1.4262e-04  1.9882e-04  2.7716e-04  3.8637e-04  5.3861e-04  7.5083e-04  1.0467e-03  1.4591e-03  2.0340e-03  2.8355e-03  3.9528e-03  5.5104e-03  7.6816e-03  1.0708e-02  1.4928e-02  2.0810e-02  2.9010e-02  4.0440e-02  5.6375e-02  7.8589e-02  1.0956e-01  1.5272e-01  2.1290e-01  2.9679e-01  4.1374e-01  5.7676e-01  8.0402e-01  1.1208e+00  1.5625e+00  2.1781e+00  3.0364e+00  4.2328e+00  5.9007e+00  8.2258e+00  1.1467e+01  1.5985e+01  2.2284e+01  3.1065e+01  4.3305e+01  6.0369e+01  8.4156e+01  1.1732e+02 
ZetaH2[s^-1]   1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1476e-19  1.1475e-19  1.1474e-19  1.1471e-19  1.1466e-19  1.1457e-19  1.1439e-19  1.1406e-19  1.1345e-19  1.1231e-19  1.1020e-19  1.0627e-19  9.9875e-20  9.0310e-20  7.8732e-20  6.7463e-20  5.7992e-20  5.0437e-20  4.4828e-20 
Radius(AU)     402.1899
z(AU)          0.0000e+00  1.3948e-05  1.9456e-05  2.7137e-05  3.7852e-05  5.2797e-05  7.3643e-05  1.0272e-04  1.4328e-04  1.9985e-04  2.7875e-04  3.8881e-04  5.4232e-04  7.5645e-04  1.0551e-03  1.4717e-03  2.0528e-03  2.8633e-03  3.9938e-03  5.5707e-03  7.7702e-03  1.0838e-02  1.5117e-02  2.1086e-02  2.9411e-02  4.1024e-02  5.7221e-02  7.9814e-02  1.1133e-01  1.5528e-01  2.1659e-01  3.0211e-01  4.2139e-01  5.8777e-01  8.1984e-01  1.1435e+00  1.5950e+00  2.2248e+00  3.1032e+00  4.3285e+00  6.0375e+00  8.4213e+00  1.1746e+01  1.6384e+01  2.2853e+01  3.1876e+01  4.4462e+01  6.2017e+01  8.6503e+01  1.2066e+02 
ZetaH2[s^-1]   1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0613e-19  1.0612e-19  1.0612e-19  1.0612e-19  1.0611e-19  1.0610e-19  1.0608e-19  1.0604e-19  1.0596e-19  1.0581e-19  1.0552e-19  1.0499e-19  1.0401e-19  1.0217e-19  9.8757e-20  9.3149e-20  8.4703e-20  7.4346e-20  6.4124e-20  5.5435e-20  4.8450e-20  4.3232e-20 
